"Recipient Company","Parent Company","Award Date","Award Type","Grant Amount","Face Loan Amount","Contract Amount","Awarding Agency","Program Name","Award Details","Data Source for Award","Facility Name","Facility State","Facility City","Facility Street Address","Facility Zip Code","Facility Congressional District","Facility NAICS Code","PPP Lender","Jobs Reported at Time of Application","Notes","Ownership Structure","Stock Ticker Symbol","Parent Headquarters State","Parent Headquarters Country","Parent Sector","Parent Industry","Parent Total Workforce at end of 2019","Parent Latest Workforce Size","Parent Employment-related Penalties Since 2010","Parent Federal Corporate Income Tax Rate","Parent Total Federal, State, and Local Subsidies Since 2010","Parent Government-contracting-related Penalties Since 2010","Parent Environmental / Healthcare / Safety Penalties Since 2010","Parent Consumer Protection / Financial / Competition-related Penaties Since 2010","Parent Ratio of CEO Pay to that of Median Worker","CEO Pay","Median Worker Pay","Parent TARP Loans Received During Financial Crisis","Employment Issues","Tax/Subsidy Issues","Government Contracting Issues","Environment/Safety Issues","Consumer Protection Issues","CEO Compensation Issues","POGO Link","Just Capital Link","Follow The Money Link","Violation Tracker Link","Subsidy Tracker Link"
"BOB PION BUICK-GMC, INC","","20200406","loan","$0","$383,000","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Massachusetts","CHICOPEE","333 MEMORIAL DR","01020","MA-01","441110","Westfield Bank","28","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB PIVA ROOFING COMPANY, INC.","","20200428","loan","$0","$186,155","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","California","ESCONDIDO","1192 INDUSTRIAL AVE","92029","CA-50","238160","Pacific Western Bank","37","","privately held","","","","","","0","0","$0","","$0","$0","$10,095","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB PORTER COMPANY, INC.","","20200406","loan","$0","$324,402","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Maryland","WOODBINE","7774 Woodbine Road","21797","MD-08","236220","Howard Bank","19","","privately held","","","","","","0","0","$0","","$0","$0","$5,100","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB POST CHRYSLER OF SHREVEPORT, INC","","20200409","loan","$0","$1,147,112","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Louisiana","Shreveport","1155 E. Bert Kouns Industrial Loop","71105","LA-04","441110","JPMorgan Chase Bank, National Association","85","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB POUND DRILLING, INC","","20200410","loan","$0","$150,700","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Oklahoma","BRISTOW","121  6TH AVE","74010","OK-03","213111","SpiritBank","16","","privately held","","","","","","0","0","$0","","$0","$0","$18,000","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB POYNTER FORD, INC","","20200407","loan","$0","$251,700","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Indiana","SEYMOUR","526 S Jackson Park Dr","47274","IN-09","441110","BMO Harris Bank National Association","18","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB POYNTER LLC","","20200408","loan","$0","$307,000","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Indiana","SEYMOUR","1873 E TIPTON ST","47274","IN-09","441110","BMO Harris Bank National Association","23","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB POYNTER MOTORS COLUMBUS, INC","","20200408","loan","$0","$499,700","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Indiana","COLUMBUS","3020 N National Rd","47201","IN-06","441110","BMO Harris Bank National Association","40","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB PRICE INC.","","20200404","loan","$0","$250,855","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Texas","FREDERICKSBURG","1225 S State Highway 16","78624","TX-21","441110","JPMorgan Chase Bank, National Association","25","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB PULTE CHEVROLET, INC","","20200415","loan","$0","$580,068","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Ohio","LEBANON","9090 COLUMBUS AVENUE","45036","OH-01","441110","Fifth Third Bank","50","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB RAEKER PLUMBING, INC.","","20200406","loan","$0","$168,200","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Missouri","SAINT LOUIS","9651 LACKLAND RD","63114","MO-01","238220","Peoples National Bank, National Association","13","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB RALPH DISTRIBUTING CO, INC.","","20200408","loan","$0","$193,200","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Missouri","SIKESTON","115 LARCEL DR","63801","MO-08","424810","Focus Bank","15","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB RAY CO., INC.","","20200406","loan","$0","$401,437","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Kentucky","LOUISVILLE","723 Lyndon Ln","40222","KY-03","561730","Stock Yards Bank & Trust Company","39","","privately held","","","","","","0","0","$0","","$0","$0","$11,200","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB RHODES COMPANY","","20200408","loan","$0","$1,037,690","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Ohio","LIMA","2371 Western Ohio Ave","45805","OH-04","722513","The Citizens National Bank of Bluffton","290","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB RICHARDS' JEWELERS, INC.","","20200413","loan","$0","$174,100","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Tennessee","GERMANTOWN","1696 SOUTH GERMANTOWN ROAD,","38138","TN-08","448310","Regions Bank","14","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB RICHARDSON CHEVROLET OLDSMOBILE GEO,INC.","","20200414","loan","$0","$396,100","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Texas","PLEASANTON","2035 W Oaklawn Rd.","78064","TX-28","441110","Security Service FCU","38","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB RIDINGS CHRYSLER-PLYMOUTH-DODGE, INC.","","20200406","loan","$0","$193,900","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Illinois","PANA","8 N LOCUST ST","62557","IL-13","441110","Peoples Bank & Trust","28","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB RIDINGS FORD OF JACKSONVILLE, INC.","","20200406","loan","$0","$456,600","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Illinois","JACKSONVILLE","1312 W MORTON AVE","62650","IL-18","441110","Peoples Bank & Trust","34","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB RIDINGS LINCOLN INC","","20200406","loan","$0","$419,000","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Illinois","DECATUR","3103 N 22nd St","62526","IL-13","441110","Busey Bank","0","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB RIDINGS, INC.","","20200406","loan","$0","$635,000","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Illinois","TAYLORVILLE","931 W SPRINGFIELD RD","62568","IL-13","441110","Peoples Bank & Trust","47","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB RIZK ENTERPRISES, LLC","","20200428","loan","$0","$150,000","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Texas","NEW BRAUNFELS","1440 N WALNUT AVE","78130","TX-21","722511","Frost Bank","45","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB ROBERTS AND COMPANY, INC.","","20200414","loan","$0","$188,241","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Alabama","GADSDEN","2100 CLUB DR STE 200","35901","AL-04","238390","Alabama Teachers CU","0","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB ROBINSON, INC.","","20200405","loan","$0","$782,600","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","West Virginia","TRIADELPHIA","155 Robinson Drive","26059","WV-01","441110","United Bank","56","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB ROGERS TRAVEL, INC.","","20200415","loan","$0","$720,792","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Illinois","NAPERVILLE","3440 LACROSSE LANE","60564","IL-14","561510","Fifth Third Bank","50","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB ROHRMAN MOTORS INC.","","20200410","loan","$0","$1,375,000","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Indiana","Lafayette","3900 South St","47905","IN-04","441110","JPMorgan Chase Bank, National Association","120","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB ROSS BUICK","","20200408","loan","$0","$1,141,425","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Ohio","CENTERVILLE","85 Loop Road","45459","OH-10","441110","The Huntington National Bank","89","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB RUFFA ELECTRIC, INC.","","20200429","loan","$0","$151,548","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","California","Porterville","346 N Porter Road","93257","CA-23","238210","Harvest Small Business Finance, LLC","14","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB RUTH FORD INC","","20200403","loan","$0","$1,585,500","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Pennsylvania","DILLSBURG","700 N US ROUTE 15","17019","PA-10","441110","Mid Penn Bank","131","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB RUWART MOTORS, INC.","","20200404","loan","$0","$312,700","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Wyoming","WHEATLAND","2105 N 16th Street","82201","WY-","441110","Glacier Bank","34","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB SCHMITT HOMES, INC.","","20200413","loan","$0","$214,100","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Ohio","N. RIDGEVILLE","9095 GATESTONE RD.","44039","OH-07","236115","Dollar Bank, A Federal Savings Bank","14","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB SCOTT RV, INC.","","20200415","loan","$0","$193,000","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Colorado","GRAND JUNCTION","2122 hwy 6 & 50","81505","CO-03","441210","Glacier Bank","17","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB SIGHT FORD INC","","20200406","loan","$0","$1,629,800","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Missouri","LEES SUMMIT","610 NW Blue Parkway","64063","MO-05","441110","UMB Bank, National Association","0","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB SMITH COACHWORKS, INC","","20200410","loan","$0","$182,130","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Texas","Gainesville","1600 Floral Srive","76240","TX-13","811121","Muenster State Bank","10","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB SMITH FORD, INC.","","20200403","loan","$0","$167,000","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Montana","HARDIN","416 N CENTER AVE","59034","MT-","441110","The Yellowstone Bank","25","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB SMITH INDUSTRIES, INC.","","20200411","loan","$0","$219,291","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","California","ATASCADERO","8060 Morro Rd","93422","CA-24","325520","CoastHills CU","13","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB SMITH LINCOLN MERCURY INC","","20200403","loan","$0","$357,100","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","Montana","BILLINGS","2244 CENTRAL AVE","59102","MT-","441110","The Yellowstone Bank","44","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
"BOB SMITH VC CALABASAS LLC","","20200501","loan","$0","$343,942","$0","Small Business Administration","Paycheck Protection Program ($150,000 and up)","","https://data.sba.gov/dataset/ppp-foia","","California","Calabasas","24500 Calabasas Rd","91302","CA-33","441110","Bank of America, National Association","26","","privately held","","","","","","0","0","$0","","$0","$0","$0","$0","","$0","$0","$0","no","no","no","no","no","no","","","","",""
